,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,num,name,affinity_score,smiles,BBB+/BBB-
1845,1845,1640,1656,,,0,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,BBB-
1846,1846,1641,1657,,,1,CCOc1ccccc1OCC1CNCCO1,BBB+
1847,1847,1642,1658,,,1,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,BBB+
1848,1848,1643,1659,,,1,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,BBB+
1849,1849,1644,1660,,,1,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,BBB+
1850,1850,1645,1661,,,1,CCS(=O)(=O)c1ccc(F)cc1,BBB+
1851,1851,1646,1662,,,1,CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBB+
1852,1852,1647,1663,,,1,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,BBB+
1853,1853,1648,1664,,,0,CC[C@@H](CO)NCCN[C@@H](CC)CO,BBB-
1854,1854,1649,1665,,,1,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,BBB+
1855,1855,1650,1666,,,0,CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,BBB-
1856,1856,1651,1667,,,0,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,BBB-
1857,1857,1652,1668,,,1,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BBB+
1858,1858,1653,1669,,,0,CC[C@H](NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB-
1859,1859,1654,1670,,,1,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB+
1860,1860,1655,1671,,,0,CC[C@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB-
1861,1861,1656,1672,,,0,CC[C@H](NC(=O)c1c(OCCCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB-
1862,1862,1657,1673,,,1,CC[C@H](NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB+
1863,1863,1658,1674,,,0,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccc2C(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB-
1864,1864,1659,1675,,,0,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB-
1865,1865,1660,1676,,,0,CC[C@H](NC(=O)c1c(OCCNC(=O)[C@@H]2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB-
1866,1866,1661,1677,,,1,CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)C(C4)[C@H]13,BBB+
1867,1867,1662,1678,,,0,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,BBB-
1868,1868,1663,1679,,,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O,BBB-
1869,1869,1664,1680,,,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,BBB-
1870,1870,1665,1681,,,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,BBB-
1871,1871,1666,1682,,,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,BBB-
1872,1872,1667,1683,,,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,BBB-
1873,1873,1668,1684,,,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,BBB-
1874,1874,1669,1685,,,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,BBB-
1875,1875,1670,1686,,,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,BBB-
1876,1876,1671,1687,,,0,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,BBB-
1877,1877,1672,1688,,,1,CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,BBB+
1878,1878,1673,1689,,,0,CC[N+](C)(C)Cc1ccccc1Br,BBB-
1879,1879,1674,1690,,,0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,BBB-
1880,1880,1675,1691,,,1,CCc1c(C)[n+]([NH-])c(-c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12,BBB+
1881,1881,1676,1692,,,1,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,BBB+
1882,1882,1677,1693,,,1,CCc1c(C)[nH]c2c1C(=O)[C@@H]1CN(C)CC[C@H]1C2,BBB+
1883,1883,1678,1694,,,1,CCc1c(O)c(=O)ccn1CC,BBB+
1884,1884,1679,1695,,,0,CCc1c(O)c(=O)ccn1CCCCO,BBB-
1885,1885,1680,1696,,,0,CCc1c(O)c(=O)ccn1CCO,BBB-
1886,1886,1681,1697,,,1,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,BBB+
1887,1887,1682,1698,,,1,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,BBB+
1888,1888,1683,1699,,,1,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,BBB+
1889,1889,1684,1700,,,1,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,BBB+
1890,1890,1685,1701,,,1,CCc1ccccc1-n1c(C)nc2ccccc2c1=O,BBB+
1891,1891,1686,1702,,,1,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,BBB+
1892,1892,1687,1703,,,1,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,BBB+
1893,1893,1688,1704,,,1,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,BBB+
1894,1894,1689,1705,,,1,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,BBB+
1895,1895,1690,1706,,,1,CCn1ccc(=O)c(O)c1C,BBB+
1896,1896,1691,1707,,,1,CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2,BBB+
1897,1897,1692,1708,,,1,CCn1nnn(CCN2CC[C@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O,BBB+
1898,1898,1693,1709,,,1,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,BBB+
1899,1899,1694,1710,,,1,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,BBB+
1900,1900,1695,1711,,,1,CN(C(=O)CNC(=O)[C@@H](N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,BBB+
1901,1901,1696,1712,,,1,CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,BBB+
1902,1902,1697,1713,,,1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCC[C@H]1N1CCCC1,BBB+
1903,1903,1698,1714,,,1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,BBB+
1904,1904,1699,1715,,,1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,BBB+
1905,1905,1700,1716,,,0,CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,BBB-
1906,1906,1701,1717,,,1,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,BBB+
1907,1907,1702,1718,,,1,CN(C)C(=O)CCNc1ccc(Br)cc1,BBB+
1908,1908,1703,1719,,,1,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,BBB+
1909,1909,1704,1720,,,1,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,BBB+
1910,1910,1705,1721,,,1,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,BBB+
1911,1911,1706,1722,,,1,CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1,BBB+
1912,1912,1707,1723,,,1,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,BBB+
1913,1913,1708,1724,,,1,CN(C)C1=NC(=O)C(c2ccccc2)O1,BBB+
1914,1914,1709,1725,,,0,CN(C)C1C(=O)C(C(=O)NCN2CCN(C(=N)N=C(N)N)CC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,BBB-
1915,1915,1710,1726,,,0,CN(C)C1C(=O)C(C(=O)NCN2CCN(CCO)CC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,BBB-
1916,1916,1711,1727,,,1,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,BBB+
1917,1917,1712,1728,,,1,CN(C)C1CCc2[nH]c3ccccc3c2C1,BBB+
1918,1918,1713,1729,,,1,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,BBB+
1919,1919,1714,1730,,,1,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,BBB+
1920,1920,1715,1731,,,1,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,BBB+
1921,1921,1716,1732,,,1,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,BBB+
1922,1922,1717,1733,,,1,CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,BBB+
1923,1923,1718,1734,,,1,CN(C)CC(Oc1ccccc1)Oc1ccccc1,BBB+
1924,1924,1719,1735,,,1,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,BBB+
1925,1925,1720,1736,,,1,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,BBB+
1926,1926,1721,1737,,,1,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,BBB+
1927,1927,1722,1738,,,1,CN(C)CC1=Cc2ccccc2Sc2ccccc21,BBB+
1928,1928,1723,1739,,,1,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,BBB+
1929,1929,1724,1740,,,1,CN(C)CCC(c1ccccc1)C1CCCCC1,BBB+
1930,1930,1725,1741,,,1,CN(C)CCC1(C)OCCC2=C1c1ccccc1C2,BBB+
1931,1931,1726,1742,,,1,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,BBB+
1932,1932,1727,1743,,,1,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,BBB+
1933,1933,1728,1744,,,1,CN(C)CCC=C1c2ccccc2Sc2ccccc21,BBB+
1934,1934,1729,1745,,,1,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,BBB+
1935,1935,1730,1746,,,1,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,BBB+
1936,1936,1731,1747,,,1,CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2cccnc21,BBB+
1937,1937,1732,1748,,,1,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,BBB+
1938,1938,1733,1749,,,1,CN(C)CCCN1c2ccccc2C=Cc2sccc21,BBB+
1939,1939,1734,1750,,,1,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,BBB+
1940,1940,1735,1751,,,1,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,BBB+
1941,1941,1736,1752,,,1,CN(C)CCCN1c2ccccc2Sc2cccnc21,BBB+
1942,1942,1737,1753,,,1,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,BBB+
1943,1943,1738,1754,,,1,CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,BBB+
1944,1944,1739,1755,,,1,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,BBB+
1945,1945,1740,1756,,,1,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,BBB+
1946,1946,1741,1757,,,1,CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,BBB+
1947,1947,1742,1758,,,1,CN(C)CCN(Cc1cccs1)c1ccccn1,BBB+
1948,1948,1743,1759,,,1,CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,BBB+
1949,1949,1744,1760,,,1,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,BBB+
1950,1950,1745,1761,,,1,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,BBB+
1951,1951,1746,1762,,,1,CN(C)CCO,BBB+
1952,1952,1747,1763,,,1,CN(C)CCOC(=O)CCC1CCCCC1,BBB+
1953,1953,1748,1764,,,1,CN(C)CCOC(=O)COc1ccc(Cl)cc1,BBB+
1954,1954,1749,1765,,,1,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,BBB+
1955,1955,1750,1766,,,1,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,BBB+
1956,1956,1751,1767,,,1,CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,BBB+
1957,1957,1752,1768,,,1,CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C,BBB+
1958,1958,1753,1769,,,1,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,BBB+
1959,1959,1754,1770,,,1,CN(C)CCON=C1c2ccccc2CCc2ccccc21,BBB+
1960,1960,1755,1771,,,1,CN(C)CC[C@]1(c2ccccc2)CCc2ccccc2C1=O,BBB+
1961,1961,1756,1772,,,1,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,BBB+
1962,1962,1757,1773,,,1,CN(C)CCc1ccccn1,BBB+
1963,1963,1758,1774,,,1,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,BBB+
1964,1964,1759,1775,,,0,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,BBB-
1965,1965,1760,1776,,,1,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,BBB+
1966,1966,1761,1777,,,1,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,BBB+
1967,1967,1762,1778,,,1,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,BBB+
1968,1968,1763,1779,,,0,CN(C)[C@@H]1C(=O)C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,BBB-
1969,1969,1764,1780,,,0,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCCC(C(=O)O)C2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,BBB-
1970,1970,1765,1781,,,0,CN(C)[C@@H]1C(=O)C(C(=O)NCNC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,BBB-
1971,1971,1766,1782,,,0,CN(C)[C@@H]1C(=O)C(C(=O)NCO)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,BBB-
1972,1972,1767,1783,,,0,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,BBB-
1973,1973,1768,1784,,,0,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,BBB-
1974,1974,1769,1785,,,0,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc([N+](=O)[O-])c4C[C@H]3C[C@@H]12,BBB-
1975,1975,1770,1786,,,0,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12,BBB-
1976,1976,1771,1787,,,0,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,BBB-
1977,1977,1772,1788,,,0,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,BBB-
1978,1978,1773,1789,,,0,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(ccc(N)c4O)C[C@H]3C[C@@H]12,BBB-
1979,1979,1774,1790,,,1,CN(C)c1cnccn1,BBB+
1980,1980,1775,1791,,,1,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,BBB+
1981,1981,1776,1792,,,1,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,BBB+
1982,1982,1777,1793,,,0,CN(CCN(C)CNC(=O)C1=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]2[C@H](N(C)C)C1=O)CNC(=O)C1=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]2[C@H](N(C)C)C1=O,BBB-
1983,1983,1778,1794,,,1,CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,BBB+
1984,1984,1779,1796,,,1,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,BBB+
1985,1985,1780,1797,,,1,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,BBB+
1986,1986,1781,1798,,,1,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,BBB+
1987,1987,1782,1799,,,1,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,BBB+
1988,1988,1783,1800,,,1,CN1C(=O)CC(C)(c2ccccc2)C1=O,BBB+
1989,1989,1784,1801,,,1,CN1C(=O)CC(c2ccccc2)C1=O,BBB+
1990,1990,1785,1802,,,1,CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,BBB+
1991,1991,1786,1803,,,1,CN1C(=O)CCC1c1cccnc1,BBB+
1992,1992,1787,1804,,,1,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,BBB+
1993,1993,1788,1805,,,1,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,BBB+
1994,1994,1789,1806,,,1,CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,BBB+
1995,1995,1790,1807,,,1,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,BBB+
1996,1996,1791,1808,,,1,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,BBB+
1997,1997,1792,1809,,,1,CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,BBB+
1998,1998,1793,1810,,,1,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,BBB+
1999,1999,1794,1811,,,1,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,BBB+
2000,2000,1795,1812,,,1,CN1C(=O)OC(C)(C)C1=O,BBB+
2001,2001,1796,1813,,,1,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,BBB+
2002,2002,1797,1814,,,0,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,BBB-
2003,2003,1798,1815,,,1,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,BBB+
2004,2004,1799,1816,,,0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,BBB-
2005,2005,1800,1817,,,0,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,BBB-
2006,2006,1801,1818,,,1,CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,BBB+
2007,2007,1802,1819,,,1,CN1C2CCC1CC(OC(=O)[C@H](CO)c1ccccc1)C2,BBB+
2008,2008,1803,1820,,,1,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,BBB+
2009,2009,1804,1821,,,1,CN1CC(=O)NC1=NC(=O)Nc1cccc(Cl)c1,BBB+
2010,2010,1805,1822,,,1,CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21,BBB+
2011,2011,1806,1823,,,1,CN1CC=C(c2ccccc2)CC1,BBB+
2012,2012,1807,1824,,,1,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,BBB+
2013,2013,1808,1825,,,1,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,BBB+
2014,2014,1809,1826,,,1,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,BBB+
2015,2015,1810,1827,,,1,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,BBB+
2016,2016,1811,1828,,,1,CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,BBB+
2017,2017,1812,1829,,,1,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,BBB+
2018,2018,1813,1830,,,1,CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,BBB+
2019,2019,1814,1831,,,1,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,BBB+
2020,2020,1815,1832,,,1,CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,BBB+
2021,2021,1816,1833,,,1,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,BBB+
2022,2022,1817,1834,,,1,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,BBB+
2023,2023,1818,1835,,,1,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,BBB+
2024,2024,1819,1836,,,1,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,BBB+
2025,2025,1820,1837,,,1,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,BBB+
2026,2026,1821,1838,,,1,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,BBB+
2027,2027,1822,1839,,,1,CN1CCCc2cccc(OCC3CNCCO3)c21,BBB+
2028,2028,1823,1840,,,1,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,BBB+
2029,2029,1824,1841,,,1,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,BBB+
2030,2030,1825,1842,,,1,CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,BBB+
2031,2031,1826,1843,,,1,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,BBB+
2032,2032,1827,1844,,,1,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,BBB+
2033,2033,1828,1845,,,1,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,BBB+
2034,2034,1829,1846,,,1,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,BBB+
2035,2035,1830,1847,,,1,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,BBB+
2036,2036,1831,1848,,,1,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,BBB+
2037,2037,1832,1849,,,1,CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,BBB+
2038,2038,1833,1850,,,1,CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,BBB+
2039,2039,1834,1851,,,1,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,BBB+
2040,2040,1835,1852,,,1,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,BBB+
2041,2041,1836,1853,,,1,CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,BBB+
2042,2042,1837,1854,,,1,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,BBB+
2043,2043,1838,1855,,,1,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,BBB+
